TYC1,TYC2,TYC3,VTmag,HIP,RA(ICRS),DE(ICRS),recno
2896,63,1,13.21,,78.68370722,39.26568778,707885
2896,1074,1,13.228,,78.55928194,37.74749333,708140
2896,1820,1,13.522,,78.73193444,38.45421639,708321
2898,1491,1,13.266,,73.18744111,40.37084278,708730
2900,866,1,13.231,,78.42682556,39.80175472,709647
2902,3174,1,13.177,,74.83781389,42.38550778,710453
2903,1124,1,13.616,,75.43091056,41.462225,710696
2903,1729,1,13.072,,75.82484111,42.10623444,710835
2904,80,1,13.432,,77.52515139,42.61567,710947
2909,124,1,13.268,,81.55012694,39.16132861,712592
2909,618,1,13.082,,80.9158925,38.53623167,712688
2909,718,1,13.096,,81.73046556,38.61121472,712719
2909,974,1,13.346,,81.47074194,38.07503333,712778
2909,1887,1,13.928,,80.47973639,37.60053028,713031
2911,1632,1,13.141,,86.98750917,38.69176611,713624
2912,1602,1,13.069,,88.73234639,37.93330472,713904
2913,747,1,13.243,,81.49521583,40.24559417,714061
2913,1946,2,13.634,,80.80162222,40.12464306,714239
2914,314,1,13.255,,83.84762444,40.05710583,714374
2916,1542,1,13.317,,89.03723722,40.03130722,715020
2917,660,1,13.256,,81.30266306,41.5902975,715219
2925,749,1,13.477,,91.36295472,38.84939,717531
2926,1331,1,13.157,,93.25571583,38.65427056,718007
2927,1165,1,13.156,,95.65121917,39.37465556,718253
2927,1225,1,13.354,,96.73401389,37.59304833,718264
2927,1559,1,13.793,,97.26466694,37.7738575,718330
2928,1230,1,13.362,,99.40456944,38.40906028,718577
2928,1715,1,13.138,,98.92838806,37.55633333,718709
2929,1957,1,13.237,,91.19796333,39.65681889,718991
2929,2195,1,13.251,,92.31451806,39.95168944,719022
2934,452,1,13.418,,94.7580625,41.68771389,720244
2937,650,1,13.193,,91.14699472,44.03352083,721096
2937,821,1,13.236,,91.83847194,44.41886028,721111
2937,2054,1,13.369,,91.69085694,43.59877861,721267
2938,1007,1,13.279,,93.40438972,44.93256278,721444
2938,1959,1,13.81,,93.6267,44.33290333,721574
2939,1799,1,13.232,,96.0551575,43.96871389,721788
2942,346,1,13.22,,102.63078194,38.82033528,722432
2942,631,1,13.264,,102.53771361,39.13699528,722468
2943,1918,1,13.203,,105.62609694,39.08829667,722866
2944,176,1,13.059,,108.39627194,38.744545,722917
2944,1883,1,13.667,,109.25278139,39.26119583,723130
2946,1178,1,13.554,,102.83694056,39.39831861,723606
2948,800,1,13.156,,107.73474167,39.5792075,724165
2948,847,1,13.687,,108.81339694,39.94586722,724175
2948,895,1,13.197,,108.98925222,39.77052944,724186
2949,1716,1,13.162,,100.97960861,42.18620694,724450
2951,118,1,13.169,,105.04954806,42.94400639,724676
2959,84,1,13.152,,116.40865111,39.19094389,726350
2974,138,1,13.185,,126.43900583,39.41113722,728862
2974,888,1,13.379,,124.12808972,38.99148556,728957
2974,1357,1,13.243,,124.01199111,38.52182611,729007
2981,1389,1,13.111,,127.14517639,43.03726222,730738
2982,884,1,13.162,,130.93155694,38.2933825,730905
2983,726,1,13.131,,134.64505194,39.5452975,731109
2984,49,1,13.207,,138.15318333,38.46037917,731266
2984,1744,1,13.255,,139.52488611,37.90424778,731465
2986,1362,1,13.423,,135.34460917,40.76622722,731845
2992,1680,1,13.14,,145.47804194,38.5305875,733050
2993,48,1,13.085,,149.5543725,37.94798889,733063
2993,747,1,13.225,,148.73502861,39.70117833,733143
2993,1666,1,13.069,,148.02306778,38.47313333,733267
2994,593,1,13.153,,140.32212944,41.14441417,733336
3000,34,1,13.09,,150.11437972,38.42638472,734353
3000,886,1,13.126,,151.50506583,39.38054222,734471
3001,180,1,13.208,,155.77780278,39.22952833,734563
3001,1007,1,13.073,,156.53175944,39.68889889,734671
3002,957,1,13.131,,157.93982139,39.73613889,734839
3004,323,1,13.305,,156.35806667,42.14531583,735090
3007,568,1,14.58,,154.23708556,43.02456528,735619
3008,710,1,13.107,,157.10894778,42.76905056,735811
3008,1095,1,13.099,,157.70729194,44.68304056,735867
3009,1715,1,13.242,,160.26159861,38.93390222,736120
3010,430,1,13.373,,166.69615639,38.67535694,736314
3011,1633,1,13.102,,162.62721611,41.85074083,736828
3011,1815,1,13.306,,160.14239028,42.38164833,736851
3013,208,1,13.167,,170.70150917,38.40381389,737316
3013,1361,1,13.387,,171.14029472,38.87437056,737495
3013,1681,1,13.711,,172.00630389,39.26162111,737545
3014,582,1,13.135,,178.92264639,37.67486278,737727
3016,1487,1,13.068,,177.37752556,41.46215333,738575
3018,644,1,13.438,,185.65044306,39.16133778,739056
3018,1200,1,13.091,,187.09484778,38.53528639,739117
3018,1846,1,13.322,,186.63270417,38.77337194,739186
3018,2256,1,13.191,,186.45590111,37.69649556,739230
3020,1162,1,13.432,,189.57603611,43.59848194,739726
3021,2052,1,13.08,,193.84598167,38.37490917,740179
3023,384,1,13.123,,193.15278611,43.07637417,740633
3024,929,1,13.176,,197.66802694,43.108785,741036
3025,472,1,13.19,,201.09995194,38.45433722,741274
3025,647,1,13.762,,200.69815778,39.11550056,741299
3025,654,1,13.233,,201.16961111,38.89106778,741303
3027,10,1,13.106,,207.44201889,39.84729861,741520
3029,740,1,13.29,,206.34175194,40.26170111,741951
3030,404,1,13.172,,206.93264222,42.16751972,742073
3032,413,1,13.231,,204.00015833,43.79197556,742384
3032,564,1,13.081,,204.71208167,43.00266611,742405
3033,188,1,13.102,,207.95398306,43.59835444,742510
3033,781,1,13.09,,209.7068075,43.28834444,742582
3034,879,1,13.914,,210.29585139,38.31977806,742758
3035,362,1,13.972,,214.89795972,39.43956417,742863
3039,708,1,13.18,,218.59697917,40.84490417,743612
3040,834,1,13.079,,210.66324222,43.56846556,743756
3041,15,1,13.123,,216.10614778,43.85717583,743799
3041,655,1,13.083,,214.31317889,44.74242389,743894
3041,682,1,13.18,,214.44865583,44.89015417,743900
3042,69,1,13.251,,216.94306806,44.30405861,743976
3042,116,1,13.094,,218.29951611,42.59378028,743987
3048,1496,1,13.232,,229.68812111,41.89091778,745158
3049,419,1,13.269,,220.99378444,42.88393278,745227
3050,689,1,13.163,,225.10693917,42.71964722,745393
3052,1593,1,13.311,,232.35683417,37.86780694,745799
3059,1156,1,13.075,,234.50218194,42.53041583,747163
3059,1222,1,13.06,,234.85522306,42.70438278,747169
3062,57,1,13.172,,246.40865694,39.61419028,747627
3063,582,1,13.181,,248.44700806,38.51227167,747940
3063,1607,1,13.256,,248.15834417,38.0580475,748059
3063,2376,1,13.392,,246.66777,39.4462525,748157
3067,1030,1,13.255,,242.27536,43.10626722,748943
3067,1128,1,13.411,,241.58359389,43.53819,748954
3068,2080,1,13.371,,245.48710056,43.64108222,749276
3069,2116,1,13.158,,248.29638306,43.350835,749523
3072,344,1,13.23,,256.65059472,38.10795,749897
3072,991,1,13.288,,255.4700375,37.87966417,749968
3075,251,1,13.147,,253.45374111,40.49428833,750368
3077,585,1,13.183,,258.99657611,41.20521778,750705
3077,777,1,13.545,,259.31754972,41.05246639,750728
3077,1103,1,13.083,,259.72984444,40.95095639,750764
3079,1147,1,13.411,,254.13866167,42.71231361,751117
3081,82,1,13.201,,258.54652417,43.00194583,751299
3081,147,1,13.141,,258.56818056,43.01953611,751304
3082,391,1,13.067,,250.73840889,43.94202889,751504
3083,1270,1,13.372,,254.33328806,44.30699278,751730
3085,643,1,13.105,,258.05376667,43.61485833,751943
3087,1342,1,13.396,,263.43615139,38.60821278,752370
3092,290,1,13.228,,267.10343583,40.9596325,753293
3093,1,1,13.166,,269.66699639,41.03215667,753481
3093,40,1,13.573,,268.64745306,40.49822944,753487
3093,747,1,13.212,,268.58951944,40.848925,753572
3094,712,1,13.248,,260.40430639,41.64225056,753778
3094,1195,1,13.213,,262.46284139,43.09947389,753832
3096,217,1,13.116,,266.95797222,43.02086444,754089
3101,1276,1,13.385,,269.96823417,43.69174583,755152
3102,1431,1,13.191,,270.89935806,38.38651889,755353
3102,2188,1,13.059,,271.56238333,37.52585889,755464
3106,92,1,13.792,,272.08493389,40.224335,756409
3108,1087,1,13.067,,276.15594361,39.76085139,757042
3111,2105,1,13.07,,274.48713389,42.02930111,757913
3116,977,1,13.132,,276.73757028,44.86755139,759042
3117,1228,1,13.149,,278.99128028,44.96896111,759311
3118,1310,1,13.436,,281.92224222,38.18816278,759581
3119,1585,1,13.162,,284.03100972,37.99565083,759993
3120,823,1,13.214,,286.42067194,38.55618722,760329
3120,904,1,13.175,,286.30030611,37.50184611,760364
3120,1570,1,13.688,,285.37080722,37.85201667,760558
3121,308,1,13.186,,288.29762472,37.50548833,760681
3121,1556,1,13.158,,288.48616417,38.14623667,760986
3123,345,1,13.393,,282.75750861,40.61434389,761422
3123,705,1,13.209,,283.86005694,39.65684444,761468
3124,1697,1,13.117,,287.14517306,40.61637056,761950
3124,2113,1,13.414,,286.31778444,40.39651778,762011
3124,2555,1,13.159,,285.57196278,40.46250944,762066
3125,3418,1,13.08,,289.07498417,39.38239417,762501
3127,878,1,13.201,,284.45610917,42.43987222,762959
3129,2126,1,13.157,,288.80816694,41.65076028,763840
3131,1955,1,13.107,,284.66186889,43.5774975,764575
3132,291,1,13.1,,286.10644167,43.35580056,764665
3132,537,1,13.618,,285.42237556,43.61165111,764692
3133,2176,1,13.309,,288.26377444,43.45881167,765275
3134,403,1,13.116,,290.06264139,39.13718417,765592
3134,635,1,13.354,,290.84862306,38.98723917,765638
3134,930,1,13.27,,290.65074389,38.54908806,765691
3136,1050,1,13.306,,296.01603417,38.77074222,767201
3136,1373,1,13.224,,296.66870556,39.303945,767210
3137,2749,1,13.837,,298.32419528,37.99905472,767943
3137,3415,1,13.261,,298.47550972,37.75656417,768010
3139,395,1,13.359,,293.29227167,40.18822056,768708
3139,1885,1,13.229,,292.63794361,39.45856306,769062
3140,883,1,13.904,,296.30148889,40.72172056,769389
3140,1589,1,13.064,,296.62937333,40.27335889,769515
3141,1387,1,13.18,,297.77376056,40.07503361,770072
3141,1421,1,13.068,,299.58463417,39.62223472,770080
3141,1548,1,13.437,,298.61168667,40.94905611,770104
3141,2963,1,13.081,,297.69362167,39.76375389,770328
3141,3025,1,13.115,,299.71630444,39.58112611,770341
3141,3144,1,13.375,,297.83635167,40.60706694,770359
3141,3582,1,13.262,,297.5598175,39.49352889,770432
3143,330,1,13.087,,294.97132417,42.03841861,770991
3143,331,1,13.103,,292.95627667,42.73464556,770992
3143,916,1,13.255,,294.88808667,41.68432611,771136
3143,946,1,13.456,,293.67694472,41.45787639,771145
3144,2598,1,13.379,,295.99535722,41.9353875,771990
3145,847,1,13.174,,299.23631667,42.88179833,772197
3145,977,1,13.154,,299.30295222,42.65079083,772225
3145,1024,1,13.459,,299.16579278,41.86232361,772238
3145,1833,1,13.138,,297.80557722,42.36194028,772401
3147,456,1,13.366,,294.340515,43.7655375,773027
3149,504,1,13.112,,297.65513667,44.43126417,774063
3149,1001,1,13.119,,299.3879475,44.50718944,774201
3150,3200,1,13.088,,301.32438194,37.54111417,775024
3151,339,1,13.125,,303.86350917,39.14920333,775234
3151,1228,1,13.311,,303.51053583,37.72971278,775421
3152,168,1,13.198,,307.30504861,38.40511611,775946
3152,1465,1,13.113,,305.7481625,38.49998028,776429
3152,1508,1,13.087,,306.47153083,37.66789389,776444
3153,27,1,13.101,,308.32045611,38.99495694,776542
3154,2099,1,13.288,,301.0267225,40.05443972,777391
3154,2200,1,13.186,,301.73642833,39.5166275,777413
3155,330,1,13.276,,304.94999111,39.62701222,777751
3155,1479,1,13.252,,303.11092944,40.85703556,778025
3155,1872,1,13.302,,304.48728167,40.02341306,778139
3156,1167,1,13.63,,306.33893694,40.07298833,778542
3158,340,1,13.096,,301.50145361,41.77314944,779305
3159,1335,1,13.774,,304.80572472,42.38712833,780173
3160,519,1,13.223,,306.05081694,41.72221861,780484
3160,1767,1,13.239,,305.37478833,43.02927222,780863
3161,446,1,13.251,,308.21802028,42.22934389,781052
3161,963,1,13.604,,307.76571778,41.47994306,781218
3162,684,1,13.774,,300.24525306,43.53704222,781580
3163,375,1,13.305,,304.80268167,44.00905056,782050
3164,22,1,13.4,,306.84323444,44.7443825,782429
3164,250,1,13.189,,307.25929222,44.97367222,782490
3164,805,1,13.39,,306.37756111,44.71372222,782668
3164,1616,1,13.246,,305.81481472,43.38196583,782925
3165,426,1,13.102,,307.61017667,43.79639694,783079
3165,608,1,13.066,,308.23549861,44.24385306,783139
3165,1064,1,14.1,,307.58055528,43.12988583,783304
3166,461,1,13.072,,310.22866889,37.55339389,783458
3166,1600,1,13.255,,311.24928194,37.99348,783812
3166,1690,1,13.225,,310.2013275,38.45111694,783841
3166,1761,1,13.594,,311.11490361,37.79925667,783863
3167,968,1,13.063,,314.29460472,38.79048778,784144
3167,1414,1,13.059,,313.34017667,38.27640306,784234
3168,1143,1,13.258,,317.08581972,38.18285361,784762
3168,2299,1,13.393,,315.29127306,38.37727972,785009
3168,2306,1,13.078,,315.37566528,39.15476722,785012
3169,68,1,13.171,,319.08310694,37.62028306,785132
3169,1727,1,13.058,,319.74695222,38.28539417,785520
3169,3882,1,13.24,,317.88353278,37.92514194,785818
3169,3883,1,13.154,,317.873895,38.83584917,785819
3170,1046,1,13.094,,310.53702028,39.84557861,786188
3170,1472,1,13.085,,310.13484028,40.34985917,786297
3172,669,1,13.078,,317.42231556,40.54854167,786870
3172,674,1,13.092,,316.37209083,39.84252389,786871
3172,1544,1,13.119,,315.34475306,39.80617139,787023
3173,1254,1,13.468,,319.72366972,40.80040917,787331
3173,2802,1,13.06,,317.64494361,39.77805778,787574
3178,525,1,13.242,,310.68508917,44.82641389,789284
3179,1296,1,13.127,,312.98546611,43.64958139,789825
3181,1832,1,13.071,,319.08395972,43.65389722,790403
3182,2468,1,13.068,,320.79517722,38.85708889,791100
3183,1019,1,13.392,,323.10525472,38.11531611,791488
3183,1864,1,13.198,,323.35783778,37.73567611,791628
3184,1499,1,13.067,,325.02106944,37.54008083,792068
3184,1900,1,13.122,,326.5868475,38.77633556,792132
3184,2741,1,13.207,,326.35400389,38.22233472,792251
3185,14,1,13.248,,329.31748611,37.98554361,792255
3185,21,1,13.489,,328.32437083,38.95273944,792258
3186,1418,1,13.299,,320.97336583,41.09089111,792880
3186,2002,1,13.282,,320.68131222,40.54634111,793008
3187,1747,1,13.163,,324.84037917,39.71777611,793516
3188,1151,1,13.411,,325.91448056,41.0698175,793828
3189,1351,1,13.159,,329.46626306,40.60635917,794266
3189,1809,1,13.126,,328.84651472,39.87739917,794371
3190,2105,1,13.093,,322.31031556,43.04520722,794771
3191,1325,1,13.221,,323.789545,43.07704556,795229
3194,965,1,13.06,,320.4015475,44.24150167,796400
3194,1136,1,13.126,,320.36442,44.30584722,796420
3194,2007,1,13.153,,320.76921889,44.65384556,796590
3194,2522,1,13.258,,322.04591222,44.05525111,796689
3194,3123,1,13.204,,321.83532667,43.22741944,796801
3194,3268,1,13.063,,321.64397833,43.46550833,796839
3195,625,1,13.452,,322.95513194,44.78705778,796990
3195,1352,1,13.063,,322.65238361,43.30463639,797168
3195,1473,1,13.117,,322.84418028,44.19006056,797192
3197,422,1,13.201,,328.29630139,44.80009639,797823
3198,85,1,13.14,,331.91396417,37.88427083,798238
3198,86,1,13.234,,330.87033611,38.92950361,798239
3198,533,1,13.186,,331.38442694,38.97008528,798311
3198,952,1,13.144,,330.53360778,37.67635722,798373
3198,1741,1,13.061,,332.26421639,38.63698889,798492
3198,2133,1,13.101,,331.49698278,38.62255944,798554
3199,366,1,13.418,,334.69381,37.52261583,798718
3199,1044,1,13.09,,334.26844083,38.46999778,798784
3199,2046,1,13.078,,334.86975472,37.67912,798871
3199,2468,1,13.154,,332.87370556,39.16785,798914
3199,3241,1,13.129,,332.68708583,38.95191222,799022
3200,26,1,13.564,,336.17397444,38.058935,799073
3200,201,1,13.342,,336.23329611,39.10435444,799092
3200,707,1,13.288,,335.43123583,38.78479139,799147
3202,736,1,13.141,,331.27733333,40.96573917,799913
3203,308,1,13.385,,334.21908,40.50423917,800251
3203,1602,1,13.567,,334.33974361,39.73933528,800526
3204,720,1,13.072,,336.13989639,39.97159389,800700
3204,1265,1,13.314,,336.057655,40.24964333,800795
3204,1945,1,13.177,,335.50027333,40.98227944,800909
3205,1137,1,13.29,,339.019955,40.20334667,801189
3205,1733,1,13.339,,338.13631139,39.88929083,801273
3205,1768,1,13.211,,338.653815,39.77425306,801279
3206,1342,1,13.292,,332.301705,41.71161833,801591
3207,711,1,13.133,,332.63613194,42.41007194,801881
3207,892,1,13.167,,333.35537111,41.55804722,801904
3208,1387,1,13.348,,335.77262417,42.98032139,802375
3208,2699,1,13.352,,335.64711472,41.34215333,802548
3210,2007,1,13.177,,331.13199111,44.72400889,803295
3211,1417,1,13.18,,334.23098611,44.83203694,803524
3212,2051,1,13.255,,336.96964583,44.78256889,803914
3215,1296,1,13.101,,344.92899639,38.42890472,804969
3215,1611,1,13.075,,342.57746861,38.73067083,805014
3218,302,1,13.562,,341.2382075,39.84209361,805709
3218,374,1,13.279,,342.13765111,39.83388056,805721
3220,2487,1,13.151,,347.48676528,40.01175222,806490
3221,16,1,13.194,,347.67344083,40.48056667,806576
3221,1388,1,13.168,,348.84284472,40.46611111,806687
3222,382,1,13.285,,341.64613333,43.06097139,806910
3223,1700,1,13.063,,344.59938806,41.2821825,807309
3223,2755,1,13.762,,344.9027525,42.22606111,807374
3223,3475,1,13.161,,344.12452806,42.42358944,807431
3224,3191,1,13.216,,345.29585722,41.68377722,807701
3225,1117,1,13.42,,348.55730889,42.62609472,807823
3226,2011,1,13.211,,342.13706556,43.79770333,808354
3228,43,1,13.192,,346.30002444,44.96949389,808724
3228,478,1,13.177,,346.10919889,44.85167639,808761
3228,979,1,13.201,,346.28516083,44.83635389,808797
3229,1167,1,13.179,,349.40684278,43.68054556,809058
3232,1493,1,13.147,,355.43496333,37.95060667,809742
3233,411,1,13.242,,359.64462667,38.74103361,809852
3233,1405,1,13.44,,358.66608944,37.70585222,809949
3234,415,1,13.152,,350.5149825,41.19480139,810130
3234,453,1,13.595,,350.39245556,40.82290083,810139
3236,217,1,13.155,,356.26202694,39.59290056,810591
3236,1481,1,13.525,,355.94454417,39.50192972,810800
3238,471,1,13.111,,350.19378833,43.02967611,811159
3240,502,1,13.183,,355.86797583,42.07494806,811700
3242,297,1,13.107,,351.80813194,44.94600917,812165
3242,774,1,13.216,,350.11837417,43.18409028,812281
3242,818,1,13.066,,350.82134889,43.52345056,812289
3244,565,1,13.065,,356.78549278,43.96584917,812836
3244,1112,1,13.127,,356.11203889,43.81086028,812945
3246,1887,1,13.177,,1.29565889,45.54609694,813658
3248,1632,1,13.753,,6.38553417,46.17358528,814294
3248,2401,1,13.094,,7.48764861,45.99219639,814438
3251,478,1,13.108,,5.04666417,48.00297,815189
3251,1265,1,13.268,,5.19543222,47.63678167,815346
3251,1907,1,13.114,,4.29228389,47.64776278,815470
3251,1985,1,13.09,,4.26002722,48.59007389,815487
3255,1363,1,13.096,,4.67898944,49.04301472,816802
3257,1114,1,13.201,,8.76222667,50.37714472,817528
3257,2163,1,13.365,,9.80751806,50.02186222,817705
3258,22,1,13.097,,0.54538833,51.16317778,817722
3258,115,1,13.373,,0.07369694,51.79020472,817740
3258,2198,1,13.072,,2.25710056,52.41559806,818179
3259,414,1,13.149,,4.51696222,51.38190111,818264
3259,1020,1,13.414,,3.20542472,51.99329639,818382
3259,1088,1,13.219,,5.57512528,51.27795222,818397
3259,1981,1,13.141,,3.59192556,52.09149417,818615
3260,41,1,13.073,,6.50613167,51.69914778,818663
3264,305,1,13.21,,19.57628556,45.65311722,820111
3264,1596,1,13.129,,19.43460778,46.55517917,820265
3265,2074,1,13.546,,20.76339361,46.07568833,820683
3266,814,1,13.122,,12.7955825,47.01880139,820866
3268,354,1,13.14,,19.29649194,47.31652917,821485
3268,916,1,13.324,,17.17073583,47.57666972,821613
3274,44,1,13.132,,12.05666944,52.12780583,823440
3275,1702,1,13.114,,15.737335,50.86492667,824134
3278,472,1,13.193,,23.27982278,45.80593639,824841
3279,1853,1,13.157,,27.87423639,46.79406417,825444
3280,1226,1,13.629,,28.13832528,46.10092639,825714
3280,1631,1,13.123,,29.52607778,46.49380667,825788
3281,1018,1,13.177,,33.44286667,45.74862528,826047
3283,396,1,13.315,,26.67419889,47.55500167,826593
3283,770,1,13.315,,25.77782472,47.69897417,826665
3286,1212,1,13.392,,23.66293917,50.25104361,827705
3286,1540,1,13.632,,24.11415528,49.27260722,827743
3288,1183,1,13.081,,29.03242694,49.81264972,828325
3288,1721,1,13.104,,28.13765083,49.7580925,828386
3288,2065,1,13.18,,28.67796222,49.68698333,828446
3289,1597,1,13.157,,31.53307194,49.54238944,828690
3289,2421,1,13.199,,32.93360167,48.95387889,828855
